"id","debt","mortgage","overdue"
6052,289.93,0,0
6053,1667.2,1217.44,37
6055,571.77,0,0
6060,607.67,0,0
6061,323.2,0,17
6065,329.88,0,15
6066,2142.92,1309.13,15
6067,468.76,0,0
6069,799.45,0,0
6070,2306.25,1381.73,0
6071,584.1,0,0
6072,305.37,0,0
6074,1361.75,880.92,0
6077,1427.2,841.24,39
6078,1558.36,1558.36,0
6079,602.04,0,0
6082,901.46,901.46,17
6087,281.08,0,0
6088,694.76,0,16
6089,1647.23,1019.26,29
6090,2922.29,2302.57,0
6091,1058.01,1058.01,0
6092,667.8,667.8,0
6093,502.32,0,0
6094,661.22,0,0
6095,639.31,0,0
6096,1144.68,1144.68,0
6097,870.73,870.73,0
6099,367.11,0,19
6100,749.97,0,0
6101,737.29,0,16
6102,764.24,0,0
6105,317.64,0,18
6106,476.24,0,0
6107,1755.38,1141.29,0
6109,651.52,0,0
6111,428.12,0,0
6115,772.42,772.42,0
6116,369.33,0,18
6117,526.47,0,0
6118,492.34,0,0
6120,252.26,0,0
6123,449.14,0,0
6124,1310.54,1310.54,22
6125,337.44,0,19
6127,411.93,0,0
6128,1162.05,1162.05,0
6129,778.53,0,0
6130,1110.13,1110.13,0
6131,674.51,0,0
6132,517.01,0,0
6134,1418.97,1418.97,0
6137,477.33,0,0
6138,2352.75,1400.05,0
6139,622.66,0,44
6140,2063.43,2063.43,37
6144,553.53,0,39
6146,378.97,0,0
6147,340.8,0,0
6150,627.74,0,0
6151,615.89,0,23
6155,286.76,0,0
6156,717.1,0,0
6159,838.34,838.34,0
6160,352.33,0,0
6162,1728.14,978.31,0
6165,1414.3,956.14,0
6166,836.27,0,22
6167,2113.7,1634.36,0
6169,599.34,0,16
6170,596.52,0,0
6171,262.4,0,30
6172,1217.18,1217.18,17
6173,2477.25,1415.23,0
6174,1073.13,1073.13,15
6175,1046.33,1046.33,0
6178,1031.71,1031.71,0
6179,332.32,0,0
6180,1022.54,1022.54,0
6183,417.16,0,0
6184,2136.38,1604.17,0
6186,254.06,0,0
6191,451.54,0,16
6194,868.36,0,0
6195,498.29,0,0
6197,1058.18,646.92,0
6199,261.23,0,21
6200,747.12,0,0
6202,428.63,0,23
6203,1529.28,1529.28,0
6204,445.95,0,0
6206,711.97,0,0
6207,933.92,933.92,0
6208,700.61,0,0
6209,1321.57,1321.57,0
6211,820.19,820.19,51
6212,1172.47,1172.47,0
6213,796.15,796.15,0
6215,432.78,0,0
6216,909.87,0,0
6217,963.85,963.85,0
6222,641.72,0,0
6224,763.26,763.26,0
6226,2017.27,1250.67,18
6227,1128.91,1128.91,0
6231,367.74,0,0
6234,774.47,0,0
6235,740.86,0,0
6237,979.14,979.14,0
6238,1705.38,1705.38,0
6240,409.84,0,17
6241,1417.87,1417.87,0
6243,660.38,0,0
6247,1268.98,1268.98,0
6248,643.1,0,0
6250,816.98,0,0
6255,799.05,799.05,35
6259,390.48,0,0
6260,1039.01,0,16
6261,486.14,0,0
6264,640.99,0,0
6265,1042.95,1042.95,0
6267,1165.44,652.92,0
6268,814.81,0,21
6273,495.29,0,0
6274,625.42,0,0
6275,863.87,0,0
6276,1330.18,1013.56,0
6278,1719.34,1231.27,0
6282,842.13,0,0
6287,432.3,0,0
6290,606.32,0,19
6291,2442.94,1659.39,64
6292,339.79,0,0
6298,660.79,0,0
6300,334.75,0,0
6301,513.29,0,0
6308,429.71,0,0
6310,1090.76,1090.76,0
6312,528.16,0,0
6314,1423.55,1423.55,0
6316,1254.9,1254.9,0
6317,500.07,0,29
6319,1239.66,1239.66,0
6324,1036.59,0,0
6326,1873.61,1060.21,0
6327,823.37,823.37,18
6328,749.45,0,0
6329,1647.78,1058.21,0
6330,652.71,0,0
6331,2390.77,1766.86,0
6332,2172.57,1622.14,0
6333,603.6,0,0
6335,734.91,0,0
6336,1474.51,1099.5,0
6337,927.81,0,0
6339,543.38,0,0
6340,266.95,0,0
6342,1033.12,1033.12,15
6343,393.33,0,0
6344,575,0,0
6346,657.61,0,0
6347,367.65,0,34
6349,664.24,0,0
6350,979.76,703.73,0
6351,562.68,0,16
6352,422.73,0,0
6353,489.48,0,0
6354,473.39,0,23
6357,2696.74,1738.2,0
6358,1296.74,1296.74,0
6360,1542.96,1542.96,0
6361,407.14,0,0
6362,256.67,0,0
6364,937.63,937.63,0
6365,1859.28,1236.06,0
6367,873.02,873.02,0
6369,343.96,0,0
6372,591.58,0,28
6373,453.69,0,0
6375,315.12,0,0
6378,1020.79,1020.79,0
6381,1064.66,0,0
6383,611.04,0,0
6385,739.97,0,0
6387,1387.06,1387.06,0
6388,599.72,0,0
6390,860.6,0,0
6393,626.12,0,0
6396,588.12,0,0
6397,1607.4,1607.4,0
6399,800.86,0,0
6401,1658.45,1658.45,0
6406,1673.05,1081.29,0
6407,751.03,0,0
6408,596.97,0,0
6411,378.82,0,0
6413,557.22,0,0
6415,554.57,0,0
6417,528.45,0,0
6418,485.48,0,25
6419,708.38,0,0
6423,1927.91,1034.7,0
6424,580.79,0,0
6425,1400.87,862.56,0
6426,1647.9,1308.37,0
6428,899.44,0,0
6429,833.1,0,0
6430,278.36,0,20
6431,407.28,0,0
6432,481.37,0,0
6433,1323.59,1029.5,0
6435,209.3,0,0
6440,1689.47,1689.47,0
6442,1715.17,1715.17,0
6443,721.38,0,34
6444,1043.16,1043.16,0
6446,391.47,0,0
6447,662.29,0,0
6448,535.99,0,33
6449,486.68,0,0
6452,1924.69,1401.63,0
6453,495.57,0,0
6454,471.36,0,0
6457,2392.38,1548.92,0
6458,419.37,0,0
6459,387.21,0,0
6462,1283.16,1283.16,0
6464,605.85,0,0
6466,482.01,0,0
6467,756.03,0,0
6470,1003.42,0,16
6472,679.63,0,0
6473,1147.54,1147.54,0
6476,1272.77,1272.77,0
6477,1550.8,1550.8,17
6480,617.51,0,28
6481,2185.26,1110.04,37
6482,210.65,0,0
6484,526.02,0,0
6488,1046.8,1046.8,0
6491,659.89,0,0
6492,473.94,0,0
6493,1631.16,1631.16,0
6494,683.31,0,0
6496,1129.36,1129.36,0
6499,619.34,619.34,0
6502,2278.52,1611.07,0
6504,510.36,510.36,0
6509,2360.63,1347.18,0
6510,390.25,0,0
6512,285.89,0,0
6515,1452.62,1452.62,0
6516,2514.38,1759.82,0
6517,506.71,0,0
6518,1395.41,946.31,19
6519,636.39,636.39,0
6522,858.68,858.68,0
6524,754.1,0,0
6525,1153.4,1153.4,0
6526,493.19,0,0
6528,560.87,0,0
6530,478.51,0,0
6531,2170.33,1419.1,0
6532,871.31,871.31,0
6535,1556.94,1556.94,0
6537,1090.25,1090.25,0
6538,432.87,0,0
6543,1157.87,1157.87,0
6545,1656.94,1069.47,0
6546,395.89,0,0
6547,621.18,0,0
6548,761.25,0,0
6549,487.51,0,0
6550,773.65,773.65,0
6556,454.36,0,0
6557,764.74,764.74,16
6559,573.36,0,0
6560,682.46,0,0
6561,772.83,772.83,21
6562,477.46,0,21
6566,483.08,0,0
6567,407.81,0,0
6570,734.57,0,0
6571,972.19,972.19,0
6572,478.34,0,0
6574,1529.85,1529.85,25
6577,315.93,0,0
6578,568.85,0,16
6579,656.33,0,0
6580,2305.23,1814.05,25
6582,550.85,0,15
6584,650.12,0,0
6585,1182.66,1182.66,16
6587,719.64,0,0
6590,298.07,0,0
6591,517.94,0,40
6592,2254.73,1466.76,0
6596,418.12,0,0
6597,218.06,0,0
6600,1223.04,845.48,0
6602,2028.92,2028.92,0
6603,524.31,0,25
6605,1460.77,863.29,26
6606,698.05,0,0
6607,499.9,0,0
6608,939.84,939.84,0
6610,2261.16,1436.79,0
6613,390.34,0,35
6614,606.9,0,0
6615,619.76,0,40
6616,701.4,0,0
6617,454.54,0,56
6618,1081.63,1081.63,0
6619,465.56,0,0
6620,1135.13,0,0
6621,314.22,0,0
6622,930.06,930.06,0
6623,548.1,0,0
6624,1557.92,1557.92,0
6626,1793,1370.15,0
6627,1812.29,1812.29,39
6628,522.83,0,0
6629,771.6,0,0
6631,1652.63,1652.63,0
6632,657.23,0,0
6633,613.51,0,18
6638,1214.06,1214.06,0
6639,231.31,0,0
6640,570.76,0,0
6642,1552.05,1042.15,0
6643,518.12,0,26
6646,1191.99,1191.99,29
6649,859.65,859.65,0
6654,642.36,0,0
6656,1115.62,1115.62,0
6659,590.43,590.43,0
6660,775.2,0,0
6662,444.56,0,0
6663,1437.94,1437.94,25
6664,911.46,911.46,0
6665,674.71,0,21
6666,496.58,0,0
6667,929.81,929.81,0
6671,302.74,0,0
6673,1808.66,1081.23,0
6674,1701.95,821.62,0
6675,732.76,732.76,34
6677,1107.31,1107.31,0
6678,213.61,0,0
6681,548.94,0,0
6686,1467.74,727.32,0
6687,1088.38,1088.38,0
6688,471.33,0,0
6690,572.33,0,0
6691,1790.06,1232.18,0
6694,648.13,0,0
6695,1219.22,1219.22,0
6696,1734.49,1001.95,38
6697,454.34,0,36
6699,367.77,0,33
6703,864.77,0,0
6704,629.72,0,35
6705,1119.83,1119.83,0
6707,371.16,0,0
6708,629.33,0,20
6709,1292.35,1292.35,0
6710,479.89,0,0
6712,589.95,0,0
6713,650.09,0,0
6714,1685.77,1331.82,16
6716,800.86,0,0
6717,699.11,0,0
6718,334.61,0,0
6723,658.98,0,23
6724,2071.01,1494.58,0
6725,634.5,0,0
6726,583.86,0,0
6727,155.93,0,0
6728,542.74,542.74,31
6730,917.3,917.3,0
6731,1107.63,1107.63,0
6733,820.36,820.36,0
6734,329.42,0,0
6735,448.32,0,0
6738,388.29,0,0
6739,1519.07,1519.07,0
6740,1278.89,1278.89,0
6741,202.09,0,33
6742,1194.21,1194.21,0
6743,341.78,0,0
6746,1244.85,1244.85,0
6749,373.69,0,15
6750,439.21,0,0
6751,1073.62,1073.62,0
6752,443.93,0,0
6754,734.55,0,0
6756,237.46,0,0
6757,1598.42,955.55,0
6759,637.09,0,0
6764,1005.85,1005.85,27
6765,465.44,0,0
6768,517.27,0,0
6769,1352.91,1352.91,0
6771,808.42,0,0
6772,454.53,0,0
6773,1087.61,0,0
6774,1700.35,1700.35,37
6775,784.13,784.13,0
6777,1694.16,1212.05,18
6778,868.36,0,0
6779,1662.86,1116.01,16
6780,974.53,974.53,0
6781,904.69,904.69,0
6782,517.26,0,21
6784,1083.14,1083.14,0
6786,2167.98,1522.53,0
6787,376.74,0,0
6789,407.74,0,25
6794,692.9,0,23
6796,797.59,797.59,0
6797,501.23,0,0
6798,589.62,0,0
6803,1288.99,1008.05,0
6804,370.96,0,0
6806,597.25,0,0
6807,726.22,0,0
6810,413.65,0,0
6811,949.95,949.95,0
6813,1198.2,1198.2,0
6815,1085.64,0,0
6817,641.25,0,0
6821,684.86,0,0
6822,300.95,0,30
6824,412.81,0,0
6825,872.77,872.77,0
6826,870.67,0,0
6827,777.75,0,0
6829,504.78,0,17
6830,385.08,0,0
6831,624.02,624.02,0
6832,881.13,881.13,18
6836,1465.28,1465.28,0
6841,654.56,0,0
6842,428.68,0,17
6845,1096.51,1096.51,27
6848,440.84,0,0
6849,1409.94,1409.94,37
6850,767.85,0,0
6851,728.89,0,0
6852,1261.17,1261.17,0
6854,419.31,0,20
6857,1271.22,1271.22,0
6861,385.08,0,0
6862,395.89,0,0
6864,839.45,0,0
6866,1211.29,1211.29,33
6867,2303.18,1601.17,18
6868,1389.77,1389.77,0
6869,570.55,0,0
6871,796.93,796.93,0
6872,408.57,0,0
6874,601.67,0,0
6875,604.74,0,0
6876,623.51,0,21
6877,701.53,0,0
6878,280.56,0,0
6879,1878.74,1036.39,0
6880,527.01,0,28
6882,746.44,746.44,0
6884,503.3,0,0
6885,2512.57,1607.5,15
6888,961.11,961.11,0
6889,1116.11,1116.11,0
6891,813.49,813.49,0
6894,400.72,0,18
6895,460.44,0,0
6896,1131.75,1131.75,0
6898,1623.23,1623.23,0
6901,1888.34,1888.34,0
6902,287.37,0,0
6903,777.64,0,0
6905,453.28,0,0
6910,351.33,0,0
6911,471.28,0,0
6913,791.4,791.4,0
6914,642.87,0,0
6915,1128.07,1128.07,0
6916,489.51,0,0
6918,261.34,0,19
6919,2023.92,1321.26,0
6920,525.22,0,0
6921,421.31,0,0
6924,367.22,0,0
6927,525.28,0,25
6928,536.86,0,0
6929,1810.38,1160.84,0
6930,659.42,0,0
6932,236.37,0,0
6933,1497.49,1497.49,0
6934,334.58,0,25
6935,1079.99,1079.99,0
6937,1307.79,876.57,0
6938,354.39,0,0
6939,2146.03,1390.78,17
6942,1183.24,1183.24,21
6944,2164.38,1416.37,19
6945,580.85,0,0
6946,395.16,0,0
6948,378.58,0,0
6951,632.34,0,17
6952,1378.74,871.5,0
6953,745.05,0,0
6954,626.83,0,0
6955,1604.96,1604.96,0
6957,434.58,0,0
6958,2268.4,1535.09,0
6960,1523.91,0,0
6961,1808.94,1202.5,0
6963,386.42,0,0
6964,573.69,0,0
6965,284.25,0,17
6966,468.5,0,0
6974,422.39,0,0
6975,931.53,931.53,0
6976,1168.21,1168.21,0
6977,876.07,0,29
6979,967.63,967.63,0
6980,1152.31,1152.31,15
6981,569.33,0,0
6984,1069.87,1069.87,0
6987,1146.71,564.62,0
6988,627.76,0,0
6989,654.29,0,0
6990,343.89,0,0
6992,953.97,953.97,0
6994,661.47,0,0
6996,264.9,0,27
6997,631.89,0,0
6999,414.44,0,0
7002,2807.32,1821.22,0
7003,425.04,0,0
7005,1420.22,852.56,0
7008,293.11,0,0
7010,2173.46,1383.39,0
7013,677.69,0,0
7014,345.46,0,22
7016,557.45,0,0
7018,1322.12,1322.12,0
7019,655.19,0,0
7020,1320.7,720.79,29
7022,994.26,994.26,0
7024,641.28,0,0
7025,1406.56,874.8,0
7029,389.5,0,0
7033,1493.83,1493.83,0
7036,423.9,0,0
7037,1341.14,1341.14,0
7038,256.53,0,18
7039,384.87,0,37
7040,1002.49,1002.49,34
7041,209.63,0,0
7042,1897.31,1211.29,0
7043,991.04,0,0
7044,470.6,0,0
7046,783.42,0,0
7048,1113.02,1113.02,0
7049,685.56,0,0
7050,1821.83,1177.97,0
7053,492.08,0,0
7054,1301.04,1301.04,0
7056,1588.81,1588.81,0
7058,482.42,0,0
7059,295.31,0,0
7060,372.69,0,0
7061,459.49,0,0
7062,1126.08,1126.08,0
7063,443.76,0,0
7064,303.14,0,0
7065,460.69,0,0
7066,1546.96,1546.96,0
7068,993.52,0,0
7069,1180.37,1180.37,0
7070,784.94,0,29
7072,513.06,0,0
7073,1866.32,1866.32,0
7074,920.99,0,0
7075,708.13,0,0
7076,1976.06,1285.77,0
7079,354.99,0,0
7081,1751.61,1183.8,0
7082,373.12,0,0
7083,442.21,0,0
7084,395.02,0,0
7085,860.86,0,0
7086,719.25,0,0
7088,461.95,0,0
7089,1242.08,1242.08,0
7091,454.78,0,34
7093,1366.18,914.18,28
7094,1085.56,0,28
7095,170.71,0,0
7097,1392.9,1392.9,0
7098,541.91,0,0
7099,1964.7,949.81,0
7100,277.13,0,0
7103,652.41,0,0
7104,825.89,0,18
7105,1943.17,1943.17,0
7106,1249.14,1249.14,0
7107,1060.74,1060.74,0
7110,272.7,0,0
7112,412.36,0,0
7113,1209.6,830.88,0
7117,838.09,0,0
7120,685.08,0,0
7121,1178.2,0,0
7124,696.41,0,0
7125,492,0,0
7127,612.03,0,0
7128,1343.87,979.06,0
7131,1338.3,1015.13,0
7133,1720.59,1720.59,0
7136,620.5,0,0
7137,2197.29,2197.29,0
7138,485.72,0,0
7139,337.72,0,27
7142,210.7,0,0
7144,1176.65,760.57,0
7145,555.26,0,0
7146,359.23,0,0
7150,1289.06,843.02,27
7151,593.44,0,0
7153,294.65,0,15
7155,1381.37,1381.37,0
7158,1336.09,763.24,0
7160,490.23,0,0
7163,1105.65,0,0
7166,368.82,0,0
7167,1218.83,952.25,65
7168,1355.42,1355.42,0
7172,921.63,0,0
7174,424.81,0,0
7175,625.92,0,0
7177,451.64,0,0
7178,1196.44,1196.44,0
7180,553.92,0,0
7182,523.39,0,0
7184,891.26,891.26,0
7186,1041.95,1041.95,25
7187,490.67,0,0
7189,621.32,0,17
7191,670.06,0,31
7192,1044.77,1044.77,0
7194,1483.68,1059.41,0
7195,1027.11,763.1,24
7197,485.09,0,0
7199,565.87,0,0
7200,358.77,0,0
7202,663.82,0,0
7203,363.29,0,0
7206,1597.06,1597.06,0
7207,730.27,0,17
7210,1019.9,1019.9,0
7212,1310.36,1310.36,0
7215,1052.55,0,0
7216,560.87,0,0
7218,1069.64,1069.64,0
7219,1130.53,1130.53,0
7221,557.42,0,21
7223,748.63,0,0
7225,312,0,24
7226,584.8,0,0
7227,498.34,0,0
7229,767.02,0,0
7230,510.45,0,0
7231,919.34,0,0
7232,1271.36,1271.36,0
7234,1111.78,1111.78,0
7236,386.34,0,21
7237,1847.95,1847.95,0
7238,1443.74,1443.74,0
7239,258.25,0,0
7240,1074.64,1074.64,39
7241,415.68,0,0
7242,1240.13,720.71,19
7243,1854.63,1087.87,0
7244,600.1,0,18
7246,600.67,0,0
7248,312.4,0,0
7250,1036.84,1036.84,0
7252,1026.66,0,16
7254,365.61,0,0
7256,465.36,465.36,25
7257,818.7,818.7,0
7258,1456.63,1456.63,0
7259,463.13,0,67
7262,1150.28,1150.28,0
7263,840.67,0,15
7264,542,0,0
7265,1185.08,0,0
7266,491.64,0,0
7267,1132.26,801.63,0
7271,990.08,990.08,0
7273,681.22,0,0
7274,430.65,0,0
7276,1017.59,1017.59,0
7277,531.5,0,0
7278,693.25,0,0
7279,2652.66,1883.41,0
7281,1148.41,801.97,0
7283,640.9,0,0
7285,881.59,0,15
7287,466.39,0,0
7288,644.25,0,0
7289,1487.46,1487.46,0
7293,484.01,0,0
7294,496.25,0,0
7295,606.46,0,0
7296,1244.08,948.03,39
7300,790.47,0,0
7303,940.32,0,0
7304,978.8,978.8,27
7307,543.13,0,0
7310,313.85,0,0
7313,2058.78,1381.96,0
7315,855.33,0,0
7317,394.51,0,0
7318,523.5,0,18
7319,380.89,0,0
7324,802.81,0,0
7325,464.63,0,0
7326,495.98,0,0
7329,262.2,0,27
7331,2613.01,1942.64,0
7332,515.35,0,0
7333,275.47,0,0
7334,728.17,728.17,0
7335,825.84,0,0
7336,546.98,0,0
7338,326.69,0,22
7340,732.52,0,17
7341,1665.89,1039.39,0
7343,1209.66,1209.66,0
7344,1454.59,1071.01,0
7345,710.66,0,0
7346,803.09,0,24
7347,1108.29,1108.29,0
7349,656.04,656.04,0
7350,646.02,0,23
7351,449.62,0,0
7352,539.15,0,24
7354,999.89,0,0
7355,660.02,0,0
7359,443.33,0,0
7360,216.08,0,16
7361,1322.7,1322.7,32
7362,255.63,0,17
7363,1117.98,1117.98,0
7366,830.26,830.26,0
7368,914.6,914.6,26
7374,2188.12,1766.79,0
7376,1065.71,0,0
7378,445.35,0,0
7379,694.4,0,0
7381,636.26,0,20
7385,841.19,841.19,30
7386,300.58,0,0
7388,394.55,0,19
7389,2088.23,1349.27,0
7390,760.49,760.49,0
7392,846.19,0,0
7393,564.12,0,0
7394,1459.78,1459.78,0
7398,838.66,838.66,0
7399,1203.27,0,0
7400,631.08,0,0
7403,2761.66,1694.57,0
7404,685.41,685.41,0
7410,561.57,0,0
7412,1441.79,1441.79,19
7417,852.88,0,0
7418,992.29,992.29,0
7419,328.82,0,0
7420,676.74,0,0
7421,560.35,0,0
7422,677.43,0,0
7425,1367.53,1367.53,0
7427,786.34,0,0
7428,642.19,0,0
7434,483.7,0,0
7436,791.49,563.5,16
7437,307.43,0,0
7438,749.48,0,0
7441,512.81,0,0
7442,695.34,0,23
7443,1030.51,1030.51,0
7447,1702.62,1702.62,0
7449,454.94,0,0
7450,548.72,0,0
7453,999.45,999.45,0
7457,966.97,966.97,0
7464,1018.91,1018.91,0
7465,644.26,0,0
7466,422.39,0,0
7467,497.2,0,0
7468,609.37,609.37,27
7469,1113.84,1113.84,31
7471,752.5,0,0
7474,935.68,0,0
7476,846.74,0,0
7477,729.09,0,0
7478,1011.97,1011.97,0
7479,1805.65,1412.92,0
7480,727.22,0,0
7481,801.25,0,0
7482,970.26,970.26,0
7484,871.85,0,0
7485,332.11,0,0
7486,284.6,0,0
7487,1036.66,0,0
7488,2557,1169.76,17
7490,263.2,0,0
7492,753.21,753.21,0
7495,166.94,0,0
7496,691.62,0,0
7503,316.96,0,0
7504,819.82,0,0
7506,1780.07,1780.07,0
7507,1249.43,767.88,17
7508,632.95,0,0
7510,1331.25,1046.54,0
7512,653.35,0,24
7515,1264.85,1264.85,0
7517,447.43,0,0
7519,1744.67,1170.86,21
7520,817.75,817.75,15
7521,372.01,0,24
7522,527.22,0,0
7526,445.78,0,0
7527,444.45,0,0
7530,780.4,0,0
7532,665.71,0,0
7534,1605.65,1066.35,0
7535,776.34,776.34,15
7540,1477.12,1477.12,0
7541,523.94,0,0
7542,374.72,0,0
7546,632.87,0,0
7547,1531.18,1531.18,0
7551,1523.31,1017.66,17
7552,1902.36,1902.36,0
7553,495.99,0,0
7554,399.22,0,0
7555,773.05,0,0
7556,527.33,0,0
7557,684.5,0,0
7558,1037.57,1037.57,0
7559,1787.15,1338.1,39
7560,520.61,0,0
7561,429.49,0,0
7564,532.63,0,0
7565,936.19,0,18
7567,1190.98,1190.98,0
7569,879.99,0,0
7570,2967.12,2117.65,0
7571,888.23,888.23,17
7572,703.3,0,0
7573,734.67,0,0
7574,1757.2,1172.95,15
7576,2920.14,1534.92,0
7578,365.13,0,0
7580,585.47,0,0
7581,786.05,0,0
7588,1296.07,1296.07,0
7589,363.23,0,0
7590,624.24,0,19
7591,403.77,0,19
7592,719.75,0,0
7594,2705.35,1871.41,0
7595,545.14,0,0
7596,414.46,0,0
7601,1445.5,1445.5,0
7602,393.95,0,0
7603,593.64,0,0
7605,1435.45,1435.45,0
7606,410.39,0,0
7607,541.74,0,0
7609,847.91,0,0
7610,1083.89,0,16
7611,1010.48,1010.48,0
7612,592.67,0,40
7614,311.96,0,0
7616,1497.21,901.8,51
7617,581.83,0,0
7618,1101.51,1101.51,28
7620,963.45,0,0
7625,1501.07,1501.07,20
7626,622.63,0,0
7627,661.17,0,29
7629,433.78,0,18
7630,879.48,0,17
7631,1037.29,1037.29,0
7633,394.29,0,0
7635,477.85,0,0
7636,842.39,0,0
7637,659.78,0,0
7638,338.08,0,0
7640,652.79,0,0
7641,274.24,0,0
7642,481.71,0,0
7644,631.09,0,0
7645,1039.08,1039.08,0
7646,973.65,0,0
7647,1192,1192,25
7648,1800.5,1176.54,0
7649,1492.35,1492.35,0
7650,823.83,0,40
7651,372.73,0,0
7652,288.57,0,0
7653,1007.31,1007.31,0
7656,471.7,0,21
7657,717,0,25
7658,784.24,0,0
7659,586.34,0,0
7661,482.07,0,37
7662,376.49,0,0
7663,551.97,0,0
7664,1590.95,1064.06,0
7665,839,0,0
7667,545.99,0,0
7670,323.85,0,0
7671,744.36,0,0
7672,520.48,0,15
7675,564.82,0,0
7676,448.64,0,0
7677,436.01,0,0
7678,261.51,0,0
7681,369.13,0,0
7682,341.37,0,20
7683,1511,1511,0
7684,1214.78,0,0
7685,227.6,0,0
7686,1810.16,1810.16,0
7687,321.32,0,0
7688,3050.1,2161.94,0
7690,430.81,0,0
7691,1638.71,944.02,0
7693,471.05,0,0
7697,691.29,0,0
7699,878.73,878.73,21
7701,617.43,0,0
7702,1188.03,0,0
7707,928.78,0,16
7713,788.81,788.81,0
7714,840.04,840.04,0
7719,619.98,0,0
7721,1298.9,1001.48,0
7722,1286.57,1286.57,0
7723,753.89,753.89,0
7724,443.55,0,0
7726,570.5,0,0
7728,791.98,0,0
7729,731.72,0,21
7730,570.41,0,28
7732,330.67,0,28
7734,441.25,0,0
7736,2017.46,2017.46,18
7737,1608.98,1228.32,0
7742,2632.82,1686.88,0
7744,1054.74,1054.74,0
7745,1291.97,1291.97,0
7746,685.32,0,0
7748,1239,1239,34
7750,542.12,0,21
7751,496.78,0,0
7753,579.16,0,26
7760,360.67,0,15
7762,464.67,0,0
7763,722.42,0,28
7767,418.84,0,25
7768,518.86,0,0
7770,498.62,0,0
7773,1074.96,1074.96,0
7774,565.59,0,0
7777,408.8,0,0
7778,2111.81,1328.39,0
7779,642.03,0,15
7780,514.9,0,26
7782,1122.54,846.6,0
7786,1599.92,1599.92,31
7789,1575.25,1575.25,0
7790,599.07,0,0
7791,652.81,0,21
7792,791.08,0,0
7793,468.38,0,0
7794,1131.41,0,0
7795,569.79,0,0
7796,2005.86,2005.86,26
7797,1651.44,1158.44,0
7798,443.72,0,0
7801,186.26,0,0
7804,627.55,0,0
7807,468.76,0,0
7810,446.97,0,0
7812,1356.98,873.02,0
7814,711.61,711.61,0
7816,1324.09,0,0
7817,822.52,0,24
7818,976.73,0,0
7819,1247.58,1247.58,0
7820,591.33,0,0
7822,572.51,0,0
7823,1943,1365.96,0
7825,912.05,912.05,0
7827,341.75,0,0
7828,992.52,0,0
7831,1479.15,1479.15,0
7834,394.65,0,19
7835,736.39,736.39,0
7838,900.98,0,0
7844,677.39,0,15
7845,390.38,0,0
7847,456.91,0,0
7848,1037.57,0,0
7849,2954.31,2189.45,0
7851,967.19,0,30
7853,641.53,0,0
7854,2238.39,1608.53,27
7855,2153.22,1106.87,0
7858,803.76,803.76,0
7859,654.19,0,0
7863,600.52,0,0
7864,1603.17,851.96,0
7867,913.67,0,0
7868,751.61,0,0
7869,380.73,0,0
7872,485.3,0,0
7873,1016.66,1016.66,0
7875,1896.58,1265.58,16
7877,1302.89,1302.89,36
7878,1633.18,1213.07,0
7879,633.12,0,17
7880,946.01,0,0
7881,384.46,0,0
7886,402.47,0,0
7888,776.96,0,21
7889,1267.28,1267.28,0
7891,559.78,0,0
7893,434.01,0,0
7895,574.36,0,0
7896,621.95,0,0
7898,957.56,646.9,0
7899,997.18,0,0
7901,918.26,918.26,0
7903,783.72,783.72,21
7904,446.19,0,0
7905,632.23,632.23,0
7906,1852.07,1227.53,0
7907,471.26,0,39
7909,1098.12,1098.12,0
7910,483.06,483.06,0
7911,372.76,0,0
7912,1919.41,1184.65,0
7913,393.81,0,0
7914,1366.79,1366.79,0
7918,520.5,0,0
7919,501.72,0,18
7921,578.04,0,0
7922,556.39,0,29
7923,795.23,0,23
7924,337.4,0,21
7926,510.07,0,19
7927,754.09,0,0
7928,623.2,0,0
7931,537,0,0
7933,559.55,0,0
7934,572.07,0,0
7936,306.46,0,18
7938,366.26,0,32
7941,1234,1234,0
7942,346.16,0,0
7949,1824.28,1127.76,18
7952,692,0,0
7955,384.43,0,26
7957,638.83,0,0
7959,526.04,0,0
7962,747.34,0,24
7963,1763.1,1033.86,0
7964,536.83,0,21
7965,514.36,0,0
7969,1531.2,1531.2,16
7970,278.47,0,0
7971,654.75,0,30
7972,1743.44,1056.37,0
7975,841.56,0,43
7976,846.94,846.94,0
7982,975.61,0,0
7983,420.84,0,0
7987,496.63,0,0
7988,258.62,0,0
7989,1372.21,1372.21,0
7995,292.66,0,0
7997,449.87,0,0
7998,1478.79,1478.79,15
8001,1003.63,1003.63,0
8002,358.34,0,0
8003,1164.9,1164.9,0
8005,315.6,0,0
8011,779.66,0,0
8012,743.14,0,0
8013,1103.58,0,19
8016,1127.15,1127.15,0
8020,250.06,0,0
8022,961.79,0,21
8023,1469.41,1469.41,16
8025,1177.28,874.74,0
8027,1252.39,1252.39,0
8028,468.24,0,0
8030,1016.53,1016.53,0
8033,564.58,0,0
8034,454,0,0
8035,1057.13,602.18,0
8036,653.12,653.12,0
8039,501.43,0,0
8040,340.19,0,0
8041,920.34,0,0
8043,549.02,0,0
8045,1382.44,1382.44,0
8047,525.79,0,19
8048,505.02,0,0
8049,1099.2,0,0
8050,1289.75,1289.75,0
8051,602.71,0,0
8055,2409.81,1517.3,0
8056,238.89,0,0
8057,891.02,0,0
